0.0339635685	0.0116979741	0.0003868215	0.0003379472
0.0343032032	0.0133500202	0.0004279564	0.0003413260
0.0346462354	0.0120130694	0.0003782737	0.0003447384
0.0349926949	0.0122764027	0.0003535848	0.0003481843
0.0353426263	0.0124208089	0.0003516918	0.0003516711
0.0356960520	0.0121004814	0.0003551447	0.0003551841
0.0360530093	0.0103260782	0.0003087691	0.0003587343
0.0364135429	0.0105269682	0.0003136202	0.0003623255
0.0367776752	0.0099017825	0.0003246510	0.0003659464
0.0371454507	0.0085651306	0.0003160992	0.0003696047
0.0375169069	0.0074594095	0.0002689665	0.0003733039
0.0378920771	0.0070346897	0.0002351931	0.0003770366
0.0382709987	0.0056962329	0.0002154543	0.0003808066
0.0386537090	0.0054722275	0.0002162251	0.0003846139
0.0390402451	0.0054410538	0.0002139432	0.0003884584
0.0394306481	0.0041185631	0.0001651855	0.0003923438
0.0398249552	0.0027951077	0.0001447500	0.0003962703
0.0402232036	0.0022628105	0.0001171761	0.0004002303
0.0406254344	0.0020836748	0.0001084694	0.0004042313
0.0410316885	0.0020645042	0.0001067681	0.0004082769
0.0414420068	0.0017533050	0.0001006122	0.0004123598
0.0418564267	0.0018034466	0.0001150035	0.0004164800
0.0422749892	0.0017714971	0.0001015168	0.0004206486
0.0426977426	0.0019741501	0.0001011317	0.0004248507
0.0431247167	0.0019818242	0.0001024748	0.0004291013
0.0435559638	0.0024177621	0.0001181775	0.0004333928
0.0439915247	0.0032034437	0.0001337922	0.0004377291
0.0444314405	0.0025725584	0.0001022166	0.0004421026
0.0448757559	0.0025727914	0.0000983649	0.0004465245
0.0453245118	0.0031644488	0.0001069557	0.0004509911
0.0457777567	0.0031415676	0.0001046867	0.0004554987
0.0462355316	0.0040428084	0.0001221323	0.0004600547
0.0466978885	0.0035239384	0.0001066926	0.0004646555
0.0471648686	0.0038823953	0.0001081169	0.0004693046
0.0476365164	0.0035981454	0.0001113313	0.0004739948
0.0481128842	0.0033009178	0.0000939829	0.0004787333
0.0485940129	0.0033787370	0.0001019619	0.0004835241
0.0490799546	0.0028569803	0.0000840570	0.0004883595
0.0495707542	0.0024222573	0.0000761210	0.0004932396
0.0500664562	0.0022379784	0.0000671281	0.0004981719
0.0505671203	0.0017667192	0.0000592110	0.0005031563
0.0510727949	0.0016377367	0.0000618150	0.0005081892
0.0515835211	0.0012556538	0.0000491364	0.0005132668
0.0520993583	0.0010131977	0.0000416380	0.0005184039
0.0526203513	0.0008581602	0.0000422449	0.0005235821
0.0531465560	0.0006909710	0.0000380597	0.0005288236
0.0536780208	0.0006056926	0.0000306440	0.0005341098
0.0542148016	0.0006422861	0.0000342031	0.0005394518
0.0547569469	0.0006399443	0.0000308998	0.0005448423
0.0553045198	0.0005858084	0.0000261652	0.0005502962
0.0558575615	0.0008129934	0.0000338386	0.0005557947
0.0564161390	0.0008985125	0.0000344711	0.0005613565
0.0569803007	0.0009911674	0.0000337584	0.0005669668
0.0575501025	0.0011545701	0.0000389810	0.0005726367
0.0581256039	0.0014841510	0.0000382137	0.0005783662
0.0587068610	0.0013197488	0.0000388023	0.0005841479
0.0592939295	0.0013097981	0.0000365265	0.0005899891
0.0598868690	0.0014001793	0.0000333215	0.0005958900
0.0604857355	0.0012310107	0.0000333066	0.0006018467
0.0610905960	0.0011598114	0.0000308669	0.0006078668
0.0617014989	0.0010674051	0.0000306570	0.0006139465
0.0623185188	0.0009113213	0.0000279898	0.0006200857
0.0629417002	0.0006982872	0.0000215877	0.0006262809
0.0635711178	0.0005449735	0.0000178506	0.0006325543
0.0642068312	0.0005118265	0.0000187081	0.0006388724
0.0648488998	0.0003717275	0.0000147065	0.0006452575
0.0654973835	0.0003057702	0.0000140772	0.0006517172
0.0661523640	0.0002925899	0.0000119480	0.0006582364
0.0668138862	0.0002612388	0.0000115657	0.0006648153
0.0674820244	0.0003390973	0.0000136266	0.0006714612
0.0681568384	0.0003921459	0.0000128063	0.0006781742
0.0688384101	0.0004042010	0.0000140729	0.0006849617
0.0695267916	0.0005145316	0.0000139372	0.0006918088
0.0702220649	0.0005140387	0.0000132150	0.0006987303
0.0709242821	0.0006052834	0.0000147666	0.0007057115
0.0716335252	0.0006004276	0.0000141944	0.0007127672
0.0723498613	0.0005476029	0.0000129033	0.0007199049
0.0730733573	0.0005206855	0.0000123075	0.0007270947
0.0738040954	0.0005382384	0.0000131286	0.0007343665
0.0745421350	0.0004130097	0.0000097528	0.0007417127
0.0752875507	0.0003516264	0.0000094224	0.0007491335
0.0760404319	0.0002666170	0.0000080636	0.0007566214
0.0768008381	0.0002185008	0.0000072251	0.0007641837
0.0775688440	0.0001806628	0.0000061935	0.0007718354
0.0783445388	0.0001301748	0.0000052781	0.0007795468
0.0791279823	0.0001373920	0.0000051237	0.0007873401
0.0799192563	0.0001571448	0.0000051505	0.0007952154
0.0807184502	0.0001765744	0.0000051448	0.0008031726
0.0815256387	0.0002326430	0.0000064793	0.0008111969
0.0823408887	0.0002426117	0.0000058065	0.0008193105
0.0831642970	0.0003197106	0.0000072381	0.0008275062
0.0839959383	0.0002880644	0.0000058129	0.0008357838
0.0848359019	0.0002828568	0.0000057848	0.0008441359
0.0856842622	0.0002904313	0.0000060006	0.0008525848
0.0865411013	0.0002554527	0.0000051665	0.0008611009
0.0874065161	0.0001955748	0.0000045014	0.0008697212
0.0882805809	0.0001668525	0.0000041176	0.0008784086
0.0891633853	0.0001100419	0.0000030969	0.0008872002
0.0900550187	0.0000962602	0.0000027794	0.0008960664
0.0909555703	0.0000860328	0.0000027039	0.0009050369
0.0918651223	0.0000843568	0.0000025827	0.0009140745
0.0927837789	0.0000999471	0.0000026950	0.0009232238
0.0937116146	0.0001193418	0.0000027210	0.0009324551
0.0946487337	0.0001435007	0.0000030380	0.0009417757
0.0955952182	0.0001578369	0.0000030019	0.0009512007
0.0965511724	0.0001589732	0.0000028575	0.0009607077
0.0975166857	0.0001554658	0.0000027677	0.0009703115
0.0984918475	0.0001359187	0.0000025237	0.0009800196
0.0994767696	0.0001175642	0.0000022613	0.0009898171
0.1004715338	0.0000923211	0.0000020906	0.0009997189
0.1014762521	0.0000705933	0.0000015670	0.0010097176
0.1024910137	0.0000576930	0.0000015107	0.0010198057
0.1035159230	0.0000489464	0.0000012391	0.0010300130
0.1045510843	0.0000553364	0.0000013846	0.0010403097
0.1055965945	0.0000631741	0.0000013615	0.0010507107
0.1066525578	0.0000730118	0.0000014770	0.0010612160
0.1077190787	0.0000828621	0.0000015073	0.0010718331
0.1087962762	0.0000874491	0.0000014396	0.0010825545
0.1098842397	0.0000906053	0.0000013824	0.0010933727
0.1109830812	0.0000837712	0.0000013766	0.0011043102
0.1120929122	0.0000699371	0.0000011550	0.0011153519
0.1132138371	0.0000521413	0.0000009805	0.0011265054
0.1143459827	0.0000405965	0.0000008197	0.0011377707
0.1154894382	0.0000344184	0.0000007552	0.0011491477
0.1166443378	0.0000330555	0.0000007171	0.0011606440
0.1178107783	0.0000381979	0.0000007675	0.0011722445
0.1189888865	0.0000416206	0.0000007141	0.0011839718
0.1201787740	0.0000506200	0.0000008127	0.0011958033
0.1213805601	0.0000535055	0.0000007895	0.0012077689
0.1225943714	0.0000513121	0.0000007164	0.0012198463
0.1238203123	0.0000445188	0.0000006422	0.0012320429
0.1250585169	0.0000381963	0.0000005984	0.0012443662
0.1263090968	0.0000297295	0.0000005267	0.0012568086
0.1275721937	0.0000227503	0.0000004484	0.0012693703
0.1288479120	0.0000230097	0.0000004481	0.0012820661
0.1301364005	0.0000227908	0.0000004334	0.0012948960
0.1314377487	0.0000257119	0.0000004490	0.0013078302
0.1327521205	0.0000288958	0.0000004317	0.0013209134
0.1340796500	0.0000300924	0.0000004290	0.0013341308
0.1354204416	0.0000288436	0.0000003701	0.0013474673
0.1367746592	0.0000262254	0.0000003837	0.0013609380
0.1381424069	0.0000211476	0.0000003314	0.0013745576
0.1395238340	0.0000165079	0.0000002893	0.0013882965
0.1409190595	0.0000132753	0.0000002685	0.0014021844
0.1423282623	0.0000142780	0.0000002624	0.0014161915
0.1437515318	0.0000145833	0.0000002440	0.0014303625
0.1451890469	0.0000174089	0.0000002557	0.0014446676
0.1466409415	0.0000178851	0.0000002444	0.0014591217
0.1481073499	0.0000179731	0.0000002511	0.0014736950
0.1495884210	0.0000142250	0.0000002205	0.0014884472
0.1510843039	0.0000115378	0.0000001866	0.0015033334
0.1525951624	0.0000091691	0.0000001832	0.0015183538
0.1541211009	0.0000085282	0.0000001750	0.0015335381
0.1556623131	0.0000093645	0.0000001732	0.0015488863
0.1572189331	0.0000101995	0.0000001501	0.0015643686
0.1587911248	0.0000109738	0.0000001636	0.0015800148
0.1603790522	0.0000101759	0.0000001517	0.0015958101
0.1619828343	0.0000092839	0.0000001461	0.0016117692
0.1636026502	0.0000076573	0.0000001309	0.0016278774
0.1652386785	0.0000064341	0.0000001219	0.0016441643
0.1668910682	0.0000059932	0.0000001249	0.0016606152
0.1685599834	0.0000063162	0.0000001186	0.0016772151
0.1702455878	0.0000071624	0.0000001269	0.0016939789
0.1719480455	0.0000073983	0.0000001268	0.0017109364
0.1736675203	0.0000065487	0.0000001139	0.0017280281
0.1754041910	0.0000057283	0.0000001003	0.0017453134
0.1771582365	0.0000051718	0.0000001076	0.0017627776
0.1789298207	0.0000048096	0.0000001028	0.0017803907
0.1807191074	0.0000046431	0.0000000992	0.0017981976
0.1825263053	0.0000047826	0.0000000906	0.0018161833
0.1843515635	0.0000052211	0.0000001015	0.0018343478
0.1861950904	0.0000046281	0.0000000908	0.0018526912
0.1880570352	0.0000043355	0.0000000880	0.0018712133
0.1899376065	0.0000039485	0.0000000904	0.0018899143
0.1918369830	0.0000033686	0.0000000862	0.0019088387
0.1937553585	0.0000033166	0.0000000791	0.0019279122
0.1956929117	0.0000036021	0.0000000853	0.0019471943
0.1976498365	0.0000040010	0.0000000928	0.0019666553
0.1996263266	0.0000032028	0.0000000751	0.0019863397
0.2016226053	0.0000029924	0.0000000799	0.0020061880
0.2036388218	0.0000026482	0.0000000744	0.0020262599
0.2056752145	0.0000024254	0.0000000713	0.0020465255
0.2077319622	0.0000024932	0.0000000760	0.0020669848
0.2098092884	0.0000028349	0.0000000791	0.0020876527
0.2119073868	0.0000026099	0.0000000756	0.0021085292
0.2140264511	0.0000021735	0.0000000714	0.0021296144
0.2161667049	0.0000019758	0.0000000728	0.0021509081
0.2183283865	0.0000020689	0.0000000708	0.0021724254
0.2205116749	0.0000021607	0.0000000751	0.0021941513
0.2227167785	0.0000020374	0.0000000718	0.0022160858
0.2249439508	0.0000019950	0.0000000786	0.0022382438
0.2271933854	0.0000014383	0.0000000654	0.0022606254
0.2294653207	0.0000014513	0.0000000689	0.0022832453
0.2317599803	0.0000014932	0.0000000775	0.0023060739
0.2340775728	0.0000013171	0.0000000664	0.0023291260
0.2364183515	0.0000013742	0.0000000742	0.0023524165
0.2387825251	0.0000014533	0.0000000891	0.0023759454
0.2411703616	0.0000012057	0.0000000909	0.0023997128
0.2435820699	0.0000013135	0.0000000939	0.0024237037
0.2460178882	0.0000011512	0.0000001145	0.0024479330
0.2484780550	0.0000008707	0.0000000922	0.0024724156
0.2509628534	0.0000007225	0.0000001131	0.0024971515
0.2534724772	0.0000006524	0.0000001460	0.0025221109
